source_crop,crop_type,lat,lon,year,season,survey_date,is_duplicate,satellite_status,valid_cropfusion_sample,rejection_reasons,primary_reason
Pepper (Black),pepper,12.6188851,75.4188003,2020,Kharif,2020-10-05,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6188471,75.4188097,2020,Kharif,2020-10-05,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6188469,75.4188294,2020,Kharif,2020-10-05,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6188529,75.4188094,2020,Kharif,2020-10-05,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6188519,75.4188322,2020,Kharif,2020-10-05,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6188463,75.4188484,2020,Kharif,2020-10-05,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6361584,75.4416865,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6361667,75.4416683,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6369958,75.4411555,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.636985,75.44116,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6369393,75.4411138,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.5378809,75.4736594,2020,Kharif,2020-09-21,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5377255,75.4736955,2020,Kharif,2020-09-21,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Pepper (Black),pepper,12.5377238,75.4736971,2020,Kharif,2020-09-21,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5290687,75.4675649,2020,Kharif,2020-09-17,False,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite",spatial_NO_MATCH
Coconut,coconut,12.5290264,75.467521,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5289871,75.4675603,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5292513,75.4660071,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Pepper (Black),pepper,12.6128889,75.4517666,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6090046,75.4560965,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6142161,75.4475784,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6142036,75.4475909,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6111438,75.4459503,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6250208,75.4383724,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6240832,75.4398066,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6240366,75.4401075,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6240366,75.4401075,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6241005,75.4400231,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6226821,75.4374247,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6227028,75.4374007,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6369762,75.4410879,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.63709,75.4413217,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6370786,75.4413111,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6371023,75.4411121,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6371233,75.4411192,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6372238,75.4410275,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.5295635,75.4652638,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5292368,75.4655414,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Pepper (Black),pepper,12.5293665,75.4655097,2020,Kharif,2020-09-17,False,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite",spatial_NO_MATCH
Coconut,coconut,12.5256211,75.458828,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Pepper (Black),pepper,12.525655,75.4589719,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5256784,75.4589998,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Pepper (Black),pepper,12.5256826,75.458971,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5255314,75.4589128,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.6111704,75.4459286,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.618321,75.453807,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6182965,75.4538452,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6183553,75.4539742,2020,Kharif,2020-10-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.637219,75.4409675,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6372646,75.440912,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.637254,75.4409513,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.636345,75.441605,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6363183,75.441615,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.633785,75.4382667,2020,Kharif,2020-08-27,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6236726,75.4395411,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6236917,75.4395466,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6236526,75.4396129,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6236512,75.4395751,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6232591,75.4400205,2020,Kharif,2020-10-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.5256697,75.4589895,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5255575,75.4590348,2020,Kharif,2020-09-17,True,NOT_AVAILABLE,False,"spatial_NO_MATCH,no_satellite,duplicate",duplicate
Coconut,coconut,12.5429597,75.4687655,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.5429921,75.4688252,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.5430521,75.4686265,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
