pepper_field_id,pepper_lat,pepper_lon,nearest_coconut_field_id,nearest_coconut_lat,nearest_coconut_lon,distance_m,distance_band
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40158522,12.9390602,75.2089557,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40158518,12.9390532,75.2089628,1.0944798496042407,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413970,12.9277885,75.2395492,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413970,12.9278568,75.239592,8.899097768732016,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413978,12.9295493,75.2483253,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413978,12.9296,75.2483411,5.8918955224751235,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413983,12.9295899,75.2484535,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413986,12.929637,75.2484885,6.4666130080646615,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413986,12.9297336,75.2484806,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413983,12.929738,75.2484464,3.738597573015129,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413988,12.9295789,75.2485089,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413988,12.9296238,75.2485412,6.097566154554957,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413994,12.929613,75.2487478,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413994,12.9295493,75.2487622,7.2530025779590765,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413996,12.9294904,75.2490349,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414007,12.9294795,75.249033,1.2293918775778847,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444413999,12.9295436,75.2489761,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414005,12.9294862,75.2489438,7.2795044544199285,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414002,12.9295553,75.2489524,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414005,12.9294862,75.2489438,7.739891533063108,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414005,12.9294067,75.2489925,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414002,12.9294294,75.2489165,8.61464242346567,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414007,12.9295822,75.2489623,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414005,12.9294862,75.2489438,10.861368340157371,10-25
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414009,12.9294652,75.2490033,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414007,12.9294795,75.249033,3.5900955488834185,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414012,12.9294961,75.2490532,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414007,12.9294795,75.249033,2.8635047816571935,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414014,12.9294709,75.2491547,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414014,12.9294799,75.2491015,5.851795824000652,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414018,12.9294351,75.2491733,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414018,12.9293867,75.2491323,6.979111258480665,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414020,12.9294467,75.2495618,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414025,12.9294416,75.2495792,1.9691628431726251,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414022,12.9293781,75.2494463,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414023,12.929386,75.2494629,2.0020471371345696,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40167131,12.937237,75.2058197,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40167131,12.937208,75.2058078,3.4729719486756094,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414023,12.9294701,75.2494941,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414020,12.9294788,75.2495311,4.124944168361975,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414025,12.9294391,75.2495684,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414025,12.9294416,75.2495792,1.2030164578350335,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414027,12.9294198,75.2495273,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414022,12.9294084,75.2494924,3.989080136328301,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414029,12.9294624,75.2496724,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414029,12.9294645,75.2496122,6.528395770393751,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40188099,12.9067495,75.2361971,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40188099,12.9067396,75.2362026,1.251873014682588,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40188335,12.9066549,75.2364823,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40188492,12.9066763,75.2364582,3.5334673031805535,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414031,12.9295231,75.2496842,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414027,12.9294863,75.2496038,9.626406232127708,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414032,12.9299634,75.2471054,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414034,12.9299698,75.2471404,3.859322810097993,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414036,12.9299595,75.2468761,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414037,12.9299965,75.2468622,4.381328809239775,0-5
Belthangady|KOKKADA|PARENKI|SURVEYID=442489993,12.9395679,75.1928867,Belthangady|KOKKADA|PARENKI|SURVEYID=442489993,12.9395336,75.192823,7.886786910542006,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40188492,12.9066912,75.2364782,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40188492,12.9066763,75.2364582,2.728365152492379,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40193984,12.9080323,75.2365094,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40194570,12.9079551,75.2366966,22.030895930773706,10-25
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40194199,12.9085333,75.23675,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40194199,12.908567,75.2367382,3.9595093303440057,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40194570,12.9080139,75.2366117,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40194570,12.9079551,75.2366966,11.28820809661195,10-25
Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414040,12.9299563,75.2469729,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444414036,12.9298949,75.2469687,6.842524888264654,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40225274,12.9144438,75.2194818,Belthangady|KOKKADA|TANNEERUPANTA|SURVEYID=444505996,12.9119181,75.2181045,318.05209752808645,>100
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40226219,12.9144301,75.2194946,Belthangady|KOKKADA|TANNEERUPANTA|SURVEYID=444505996,12.9119181,75.2181045,317.3639885035291,>100
Belthangady|KOKKADA|PARENKI|SURVEYID=442490780,12.9395822,75.1929973,Belthangady|KOKKADA|PARENKI|SURVEYID=442518073,12.9396441,75.1929731,7.365675545114665,5-10
Belthangady|KOKKADA|PARENKI|SURVEYID=445178805,12.951791,75.2016764,Belthangady|KOKKADA|PARENKI|SURVEYID=445178800,12.9518303,75.2016565,4.8730870175220415,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40256516,12.9203993,75.2223005,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40256516,12.9203927,75.2222982,0.7750655135175776,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40327056,12.9024243,75.2455893,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40327056,12.9024882,75.2456488,9.595642656077311,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40358218,12.9449705,75.212633,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40360234,12.9449553,75.2126405,1.87543099304899,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40360234,12.9449563,75.2126458,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40360234,12.9449553,75.2126405,0.585020263960701,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40361268,12.945027,75.2126127,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40362093,12.9450275,75.2126101,0.2871922257020505,0-5
Belthangady|KOKKADA|PARENKI|SURVEYID=445221478,12.9500585,75.1968023,Belthangady|KOKKADA|PARENKI|SURVEYID=445221478,12.950068,75.1968004,1.0762307595901923,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40364539,12.9444618,75.2127631,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40366517,12.9444873,75.2127604,2.850527424681812,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40364555,12.9017535,75.2464883,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40364555,12.9018595,75.246293,24.22838740806956,10-25
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40365841,12.9432537,75.2130761,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40365841,12.9431492,75.2133839,35.322203743324735,25-50
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40366517,12.9445308,75.2126099,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40366521,12.9445815,75.2126043,5.670152338423787,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368050,12.9408219,75.2123382,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368051,12.9408658,75.212289,7.228911817275666,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368053,12.9407312,75.2121511,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368054,12.9407232,75.2121461,1.0415958185794518,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368062,12.9410019,75.2117515,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368062,12.9410006,75.2117443,0.7935461822228158,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368063,12.94103,75.2117595,Belthangady|KOKKADA|MACHCHINA|SURVEYID=40368063,12.9410253,75.2117513,1.0309258813246527,0-5
Belthangady|KOKKADA|PARENKI|SURVEYID=445276835,12.9456927,75.2065875,Belthangady|KOKKADA|MACHCHINA|SURVEYID=440952268,12.9461987,75.2071065,79.55511068438919,50-100
Belthangady|KOKKADA|PARENKI|SURVEYID=445276837,12.9456908,75.2066307,Belthangady|KOKKADA|MACHCHINA|SURVEYID=440952268,12.9461987,75.2071065,76.47315050763328,50-100
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40797598,12.9499375,75.4267023,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40797598,12.9500014,75.426703,7.105760724125065,5-10
Belthangady|KOKKADA|PARENKI|SURVEYID=445277009,12.9479263,75.1937368,Belthangady|KOKKADA|PARENKI|SURVEYID=445277018,12.9479414,75.1937135,3.0322675284524885,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40824633,12.9532596,75.4286675,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40824633,12.9532142,75.4287031,6.353542758237995,5-10
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40827362,12.9532222,75.4284446,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40827362,12.9530272,75.4283225,25.401248403153264,25-50
Belthangady|KOKKADA|PARENKI|SURVEYID=445277063,12.9480474,75.1937049,Belthangady|KOKKADA|PARENKI|SURVEYID=445277063,12.9480417,75.1937318,2.9831969776785687,0-5
Belthangady|KOKKADA|PARENKI|SURVEYID=445350416,12.9293904,75.1966024,Belthangady|KOKKADA|PARENKI|SURVEYID=445350422,12.9293999,75.1965918,1.5606349300476274,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445107080,12.9262242,75.226623,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445107080,12.9262117,75.2266004,2.8162221880794496,0-5
Belthangady|KOKKADA|PARENKI|SURVEYID=442804275,12.9402916,75.196706,Belthangady|KOKKADA|PARENKI|SURVEYID=442804275,12.9403024,75.1967227,2.1719886271838655,0-5
Belthangady|KOKKADA|PARENKI|SURVEYID=445398961,12.9433025,75.1914861,Belthangady|KOKKADA|PARENKI|SURVEYID=443431898,12.9434891,75.191285,30.090876386371132,25-50
Belthangady|KOKKADA|PARENKI|SURVEYID=445398962,12.9433556,75.1915147,Belthangady|KOKKADA|PARENKI|SURVEYID=443431898,12.9434891,75.191285,28.98269993849526,25-50
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40938224,12.9502105,75.4259929,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40797598,12.9500014,75.426703,80.38715071029374,50-100
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445189841,12.922335,75.2275527,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445189841,12.9223306,75.2275496,0.593508064782756,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445189852,12.9224442,75.227607,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445189852,12.9224343,75.2276026,1.1996782610037824,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445189853,12.922506,75.2275905,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190108,12.922511,75.2275813,1.141615124129016,0-5
Belthangady|KOKKADA|PATRAME|SURVEYID=40089405,12.8851033,75.3698393,Belthangady|KOKKADA|PATRAME|SURVEYID=40089405,12.885107,75.3698001,4.268953660532716,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40946381,12.9669834,75.4583829,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40946381,12.9669395,75.4582885,11.334182705041572,10-25
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40946394,12.9664891,75.458224,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40946394,12.9663499,75.4581432,17.78305066454573,10-25
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40956954,12.9640591,75.4437488,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40956157,12.963938,75.4437789,13.855094199820826,10-25
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40977324,12.9657718,75.4204173,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40977324,12.9657516,75.4204314,2.7165301494616574,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40977327,12.9657905,75.4203956,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40977324,12.9657516,75.4204314,5.810220007853101,5-10
Belthangady|KOKKADA|PARENKI|SURVEYID=442979191,12.9441001,75.1928059,Belthangady|KOKKADA|PARENKI|SURVEYID=442979310,12.9441026,75.1928047,0.30690094547123975,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40981186,12.9646617,75.4228033,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40981186,12.96462,75.422805,4.640486215825342,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40983096,12.9649667,75.42393,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=40983342,12.96497,75.4239233,0.8134761916137488,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395004,12.9661367,75.4600499,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41638806,12.965695,75.45951,76.38666242837375,50-100
Belthangady|KOKKADA|PATRAME|SURVEYID=42391201,12.8860731,75.3763244,Belthangady|KOKKADA|PATRAME|SURVEYID=42385405,12.8862195,75.3765528,29.629847695684038,25-50
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190105,12.922801,75.2278187,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444910636,12.9227837,75.2278062,2.3528313863392767,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190106,12.9228476,75.2277524,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444910608,12.922838,75.2277984,5.098417486484891,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190107,12.9225877,75.2276622,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361888,12.9225747,75.2276606,1.4558977629772416,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190108,12.9225209,75.2275943,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190108,12.922511,75.2275813,1.7879854041995653,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190109,12.9225058,75.2275576,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190110,12.9225103,75.2275723,1.66989816653373,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395210,12.9655418,75.4639064,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395210,12.9655981,75.463894,6.402848489219817,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361827,12.9187913,75.2081128,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361827,12.9188225,75.2081266,3.7779466403890636,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361829,12.9187696,75.2081051,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361827,12.9188225,75.2081266,6.32693771346851,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361830,12.9197116,75.2297924,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444568272,12.919723,75.2298152,2.777232010227347,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361831,12.9197112,75.2298662,Belthangady|KOKKADA|MACHCHINA|SURVEYID=444568287,12.9197202,75.2298682,1.0239600107414064,0-5
Belthangady|KOKKADA|PATRAME|SURVEYID=42458061,12.8973094,75.3679378,Belthangady|KOKKADA|PATRAME|SURVEYID=42458061,12.8975787,75.3679542,29.997508181025108,25-50
Belthangady|KOKKADA|PATRAME|SURVEYID=42458126,12.8975253,75.3670433,Belthangady|KOKKADA|PATRAME|SURVEYID=42458126,12.8975232,75.3672114,18.221783313141223,10-25
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361833,12.9230775,75.2280146,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361833,12.9231046,75.2280273,3.3128491920294194,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361834,12.9227024,75.2276442,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361834,12.9227547,75.2277048,8.77241488910551,5-10
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395313,12.9717699,75.4587027,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395313,12.9718296,75.4586646,7.817372742537393,5-10
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395330,12.9732544,75.4576971,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395330,12.9732392,75.4576865,2.0434990442031906,0-5
Belthangady|KOKKADA|PATRAME|SURVEYID=42458195,12.8975262,75.368443,Belthangady|KOKKADA|PATRAME|SURVEYID=42458195,12.8976267,75.3682067,27.944234852530304,25-50
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395431,12.9736739,75.45752,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=41395431,12.9736734,75.4575184,0.1820669325406197,0-5
Belthangady|KOKKADA|PATRAME|SURVEYID=42466179,12.8849325,75.3594519,Belthangady|KOKKADA|PATRAME|SURVEYID=444440076,12.8875383,75.3612224,347.54343150055956,>100
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361883,12.9228717,75.2278454,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445190106,12.9228448,75.2278045,5.347488097120951,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361884,12.9228652,75.2279449,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361884,12.9228901,75.227894,6.172311915334545,5-10
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361885,12.9227944,75.2279489,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361885,12.9228022,75.2279383,1.4394501446815724,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361886,12.9227562,75.2278717,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361886,12.9227735,75.2278438,3.583805496256446,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361887,12.9226652,75.227838,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361887,12.9226961,75.2279154,9.064912863323805,5-10
Belthangady|KOKKADA|PATRAME|SURVEYID=42466284,12.884375,75.3598767,Belthangady|KOKKADA|PATRAME|SURVEYID=444440076,12.8875383,75.3612224,380.78883523323987,>100
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361888,12.9225559,75.227658,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361888,12.9225747,75.2276606,2.109370741241305,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361889,12.9224653,75.2276758,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361889,12.9224623,75.2276619,1.5429565205653686,0-5
Belthangady|KOKKADA|PATRAME|SURVEYID=440669199,12.9170239,75.3674574,Belthangady|KOKKADA|PATRAME|SURVEYID=440669222,12.9172917,75.3668117,76.05367072313098,50-100
Belthangady|KOKKADA|PATRAME|SURVEYID=440867541,12.9154899,75.3661931,Belthangady|KOKKADA|PATRAME|SURVEYID=440669222,12.9172917,75.3668117,211.27121566093336,>100
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=42067556,12.9580781,75.4586513,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=42067574,12.9597209,75.4597761,219.602027972392,>100
Belthangady|KOKKADA|PARENKI|SURVEYID=443431874,12.9435004,75.1912965,Belthangady|KOKKADA|PARENKI|SURVEYID=443431898,12.9434891,75.191285,1.7697287071003056,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=42067587,12.9649782,75.458933,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=42067587,12.9649546,75.4589302,2.6416820293157284,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361968,12.9350039,75.2146473,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361968,12.9350258,75.2146457,2.4413345041380126,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361969,12.9352154,75.2142114,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361969,12.9352047,75.2142415,3.4722407890960327,0-5
Belthangady|KOKKADA|PUDUVETTU|SURVEYID=42067608,12.9635357,75.4598982,Belthangady|KOKKADA|PUDUVETTU|SURVEYID=42067609,12.9635641,75.4599284,4.547725795248264,0-5
Belthangady|KOKKADA|MACHCHINA|SURVEYID=445361974,12.9349767,75.2143232,Belthangady|KOKKADA|MACHCHINA|SURVEYID=445362002,12.9349533,75.21428,5.356190651682815,5-10
Belthangady|KOKKADA|MOGRU|SURVEYID=40080827,12.8645515,75.2918594,Belthangady|KOKKADA|MOGRU|SURVEYID=40081733,12.8645601,75.2918012,6.381163532933316,5-10
Belthangady|KOKKADA|MOGRU|SURVEYID=40081261,12.8646314,75.291922,Belthangady|KOKKADA|MOGRU|SURVEYID=40081261,12.8646182,75.2918446,8.517868594284447,5-10
Belthangady|KOKKADA|MOGRU|SURVEYID=40081733,12.864583,75.2918159,Belthangady|KOKKADA|MOGRU|SURVEYID=40081733,12.8645601,75.2918012,3.0038852491921157,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40082575,12.8646174,75.291827,Belthangady|KOKKADA|MOGRU|SURVEYID=40080827,12.8646219,75.2918153,1.363460481030863,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40085746,12.8641509,75.293002,Belthangady|KOKKADA|MOGRU|SURVEYID=40087976,12.8641175,75.2931903,20.74758611285767,10-25
Belthangady|KOKKADA|MOGRU|SURVEYID=40086271,12.8647117,75.2928566,Belthangady|KOKKADA|MOGRU|SURVEYID=40086271,12.8646083,75.2928728,11.630899069470873,10-25
Belthangady|KOKKADA|MOGRU|SURVEYID=40086629,12.8641572,75.2931391,Belthangady|KOKKADA|MOGRU|SURVEYID=40087976,12.8641175,75.2931903,7.091751453349431,5-10
Belthangady|KOKKADA|MOGRU|SURVEYID=40086957,12.864081,75.2931936,Belthangady|KOKKADA|MOGRU|SURVEYID=40087976,12.8641175,75.2931903,4.074349935321034,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40087478,12.8640276,75.2931624,Belthangady|KOKKADA|MOGRU|SURVEYID=40087478,12.8640406,75.293168,1.567830937872205,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40087660,12.8640529,75.2933043,Belthangady|KOKKADA|MOGRU|SURVEYID=40087826,12.8640725,75.2933136,2.4013029459736233,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40087826,12.8640412,75.2932313,Belthangady|KOKKADA|MOGRU|SURVEYID=40087478,12.8640406,75.293168,6.862301197942445,5-10
Belthangady|KOKKADA|MOGRU|SURVEYID=40087976,12.8640963,75.293234,Belthangady|KOKKADA|MOGRU|SURVEYID=40086957,12.8641059,75.2932229,1.6085363427587047,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40105564,12.856693,75.3228699,Belthangady|KOKKADA|MOGRU|SURVEYID=40105564,12.8567367,75.3229083,6.398532424892527,5-10
Belthangady|KOKKADA|MOGRU|SURVEYID=40106845,12.8619055,75.2922008,Belthangady|KOKKADA|MOGRU|SURVEYID=40106845,12.8618784,75.2920853,12.87828808855812,10-25
Belthangady|KOKKADA|MOGRU|SURVEYID=40107262,12.8619533,75.2921683,Belthangady|KOKKADA|MOGRU|SURVEYID=40106845,12.8618784,75.2920853,12.26054453649764,10-25
Belthangady|KOKKADA|MOGRU|SURVEYID=40107602,12.8620392,75.2920613,Belthangady|KOKKADA|MOGRU|SURVEYID=40107602,12.8620504,75.2920742,1.8725831012752614,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40108028,12.8620127,75.291912,Belthangady|KOKKADA|MOGRU|SURVEYID=40110119,12.8620055,75.2920331,13.152227539117257,10-25
Belthangady|KOKKADA|MOGRU|SURVEYID=40109098,12.8621792,75.2927177,Belthangady|KOKKADA|MOGRU|SURVEYID=40107602,12.8620504,75.2920742,71.21356513505704,50-100
Belthangady|KOKKADA|MOGRU|SURVEYID=40109486,12.8615177,75.292057,Belthangady|KOKKADA|MOGRU|SURVEYID=40109486,12.8615267,75.2920517,1.1539557268511749,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40109745,12.8617609,75.2920912,Belthangady|KOKKADA|MOGRU|SURVEYID=40106845,12.8618784,75.2920853,13.081049400981321,10-25
Belthangady|KOKKADA|MOGRU|SURVEYID=40110119,12.8620028,75.2920759,Belthangady|KOKKADA|MOGRU|SURVEYID=40108028,12.8619765,75.2920525,3.871303959886004,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40110401,12.8618381,75.2921286,Belthangady|KOKKADA|MOGRU|SURVEYID=40106845,12.8618784,75.2920853,6.489514255869961,5-10
Belthangady|KOKKADA|MOGRU|SURVEYID=40111217,12.8616968,75.2914002,Belthangady|KOKKADA|MOGRU|SURVEYID=40111217,12.8617095,75.2914271,3.2400397585315623,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40111345,12.8617649,75.2914925,Belthangady|KOKKADA|MOGRU|SURVEYID=40111345,12.86176,75.2915074,1.704655875021086,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=443673357,12.8523093,75.3057837,Belthangady|KOKKADA|MOGRU|SURVEYID=443673357,12.8523467,75.3057617,4.794051767532967,0-5
Belthangady|KOKKADA|MOGRU|SURVEYID=40113348,12.8600898,75.2923634,Belthangady|KOKKADA|MOGRU|SURVEYID=40113348,12.8601124,75.2923941,4.170270750327929,0-5
